LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
60000,2,1,2,36,2,3,-2,-2,-2,-2,27172,19840,0,0,0,0,1415,1240,0,0,0,0,0
70000,2,1,2,38,1,-2,2,2,2,6,11346,0,14389,11971,10300,13371,274,0,5734,504,1414,2937,1
160000,2,1,2,60,2,1,3,3,1,-1,150364,157759,167257,137522,132023,168399,8501,1452,32029,11223,2249,82246,0
310000,2,1,2,33,1,1,0,0,0,-1,110188,125993,132712,152321,105891,133649,6017,12354,114088,72302,46149,89518,0
210000,1,1,1,32,-2,0,-1,0,-2,-1,0,17197,16568,14918,0,18755,0,15165,10603,5730,0,2260,0
40000,2,3,1,38,0,0,0,0,-2,2,11071,11098,10447,13967,0,10692,3858,7671,9466,10891,0,2142,1
140000,2,3,2,26,-1,0,0,0,-2,0,105553,78794,100090,83333,0,82748,84802,26892,93769,29484,0,57655,0
20000,1,1,2,43,0,0,0,1,0,0,9250,12693,11614,10627,7060,10069,8515,8319,11250,137,1759,5755,0
90000,2,3,2,43,1,1,1,0,0,0,23906,29114,17962,28658,29565,29366,827,1074,1218,26783,20180,1019,1
30000,1,2,2,28,0,0,1,2,2,1,1842,2664,1941,1896,1648,2047,725,1152,221,65,88,527,0
80000,2,1,2,32,0,0,1,0,1,0,17876,19090,21653,12568,19387,13219,7458,12297,3447,9504,3860,7809,0
60000,2,2,2,30,0,0,1,0,-2,0,24563,27731,30467,19142,0,22552,18157,17585,1421,9141,0,17366,0
360000,2,1,1,44,2,-2,0,0,0,0,76637,0,49521,59201,58861,79813,4627,0,25265,36681,17069,60398,0
160000,1,3,1,28,0,0,0,0,0,0,13839,15262,16029,15430,18265,11279,6999,14675,4362,12230,17510,1632,0
380000,1,1,2,24,0,1,0,0,0,-2,38238,39426,27093,36182,40988,0,17263,340,16920,30499,29957,0,0
50000,2,1,1,39,0,0,1,0,0,1,23038,21524,23321,21598,17934,22072,16227,12521,383,14400,10613,3369,0
110000,1,2,2,36,-1,-1,0,0,0,-2,43786,48418,42798,43019,32667,0,23498,35086,15121,29534,21679,0,0
60000,2,3,1,28,1,0,0,-1,0,0,27340,22163,27121,28351,19304,23841,2817,17085,19068,11057,4775,17945,1
220000,1,2,1,40,-2,0,0,-1,-1,-1,0,13251,12223,10780,12115,10501,0,6563,10509,5070,8675,9566,0
140000,1,1,2,48,0,0,0,0,0,0,55676,44783,48102,49372,50627,40449,45198,4696,5220,32308,14060,21224,1
50000,2,1,2,33,0,0,1,0,1,0,22279,17754,13935,21493,12982,17969,8670,11268,5430,18305,807,14497,1
190000,2,2,1,41,0,1,0,0,-1,-2,106905,120244,120131,107273,126809,0,102584,10551,57663,23668,70044,0,0
110000,2,2,2,49,0,0,0,-2,1,0,39574,33429,33425,0,29690,33535,18020,25456,1992,0,274,21577,0
100000,2,2,1,37,-1,-1,0,-1,-1,-1,3962,3992,4509,2879,5011,4276,2827,1415,1943,2582,3472,2212,0
400000,1,2,1,51,0,-1,-1,-1,-1,-1,99667,110730,94163,101205,101544,103601,91050,73969,82129,89813,31183,78377,0
180000,1,2,2,30,0,1,0,0,0,0,95267,70559,66863,87915,86640,87900,14042,5710,34837,85400,63842,37180,0
80000,2,2,2,32,-1,0,0,-1,-1,0,54034,60460,48503,56608,56827,48962,45144,19096,13157,40282,48813,31577,0
400000,2,1,2,59,0,0,0,1,1,0,70789,53996,49081,49000,58835,61232,47444,30967,29684,1136,927,37123,0
100000,2,1,1,27,-2,-1,-1,-1,-1,0,0,38272,35402,33371,32640,33242,0,25829,27261,25577,24010,21270,0
120000,1,2,2,31,0,0,-1,-1,0,0,32661,36714,28535,27988,31038,33444,24636,17385,5096,15920,24439,9521,0
250000,1,2,2,34,0,1,0,0,0,-1,12047,10852,11479,11624,13368,10911,2956,1947,10380,8752,9129,4367,0
60000,2,2,2,27,0,-2,0,-1,0,0,32428,0,28984,24358,20984,28895,12293,0,6410,17846,14466,21658,0
160000,2,1,1,52,0,0,-1,-1,-1,-2,24869,16033,17795,20808,20912,0,19951,7596,4602,12151,16096,0,0
120000,2,1,1,43,0,0,0,0,0,-1,82819,78095,72243,82715,78549,57015,44680,19768,42059,30320,38185,39915,0
70000,2,2,1,31,0,-1,-2,1,0,-2,26040,20480,0,28346,24435,0,13898,11638,0,1784,14712,0,0
60000,2,2,1,25,0,0,0,0,-2,2,35813,32004,42727,32060,0,34616,9761,24075,13083,13058,0,3033,1
220000,1,1,1,37,-1,-1,-1,-1,-1,-1,37996,44264,32169,39666,31565,42287,32732,41158,20750,28627,11356,38728,0
120000,1,1,1,28,0,0,0,1,0,1,30960,38104,31101,44977,37942,34665,21108,32657,14945,3457,26536,4068,1
180000,2,1,2,30,1,-2,1,1,0,-1,95206,0,120349,116063,110340,123212,16685,0,5250,5216,50702,71268,0
30000,2,2,2,34,0,0,0,0,2,1,14707,18572,12614,12509,14345,11784,11875,15754,11619,6920,2871,783,1
60000,1,1,2,24,-1,-1,-1,0,0,0,10314,8300,7457,8537,9269,9920,8974,7871,5205,7454,7837,9236,0
80000,1,1,1,42,1,-2,1,-2,0,-2,12863,0,10167,0,14205,0,1325,0,190,0,11512,0,0
160000,1,1,3,35,0,0,0,0,0,-1,49891,54249,72242,42197,67144,63656,45429,24371,53025,22892,21636,46965,0
30000,2,3,1,40,0,0,0,-1,0,0,3194,2789,2182,2592,2440,2326,978,1534,2129,2154,1407,359,1
190000,2,2,2,30,0,0,0,-1,-1,0,12026,12071,10524,12830,9964,11570,7033,6599,8025,8962,7187,11270,0
70000,1,2,1,23,0,0,0,1,0,1,11482,12703,12270,12095,9674,9742,8442,9481,4119,1055,6010,155,0
80000,1,1,1,25,0,0,0,0,0,1,38729,43303,34845,37897,36978,25724,18952,42346,31952,30194,29094,4499,0
50000,1,3,1,25,0,0,0,0,0,1,26236,32409,22457,27194,25798,23485,23509,21193,12406,11022,19433,922,0
150000,2,1,2,55,-1,-1,-1,0,-1,-1,86277,65330,69433,54772,46183,52770,75020,45962,26462,4251,28276,41392,0
70000,2,2,1,42,-1,-1,-1,-1,-1,-1,57169,71644,61274,56070,46857,48700,22250,49020,45070,47211,32554,21285,0
20000,1,1,1,56,1,0,0,-2,1,1,10426,10530,10857,0,10167,13470,243,10377,4752,0,1641,493,1
80000,1,2,2,33,0,0,1,0,1,-2,17520,13650,19011,17343,14430,0,9621,11840,1203,16749,1235,0,0
110000,2,1,1,39,0,-1,-1,-1,-1,-1,51300,57934,57539,43346,44405,46302,47813,26467,53438,32922,25830,38713,0
70000,2,1,1,36,0,-1,-1,-1,-1,-1,1705,1508,1356,1434,1491,1222,105,1002,166,624,1002,1051,0
50000,2,1,2,45,0,-2,-1,-2,-1,0,12225,0,12805,0,13034,12178,8128,0,9875,0,9623,5125,0
130000,2,2,1,32,0,0,0,0,-1,-1,35432,41302,38450,35174,36447,31127,25802,19279,30578,10669,30702,3289,0
70000,1,2,1,31,-2,-1,-2,0,-1,-1,0,12211,0,13536,13727,9704,0,7865,0,8262,2490,6321,0
50000,1,2,2,30,1,0,-1,-1,-1,0,33618,33792,33607,34552,29883,25667,2347,15656,30368,26717,6397,15387,1
200000,2,1,1,35,1,0,-2,-1,-1,0,39986,26378,0,36649,30863,31336,2676,13020,0,27610,12555,12897,1
90000,2,1,1,34,0,-2,0,0,0,0,38399,0,45964,36274,39335,33606,18279,0,35626,34335,37024,17708,0
70000,2,2,1,38,0,0,0,0,0,0,14695,15142,16887,15252,18255,17746,5735,8889,8530,12045,13505,13335,1
170000,2,2,1,40,0,0,0,0,-2,0,114402,129461,90471,91895,0,88087,85579,89628,61972,62017,0,37467,0
110000,2,1,1,37,-1,-1,-2,0,0,0,31402,27097,0,27826,32247,24032,13833,18251,0,25904,18832,5182,0
170000,1,1,2,30,-1,-1,-1,-1,-1,0,69335,80078,67371,67777,65428,77879,41789,39800,61867,19355,44428,46027,0
40000,1,2,2,40,0,0,0,0,1,0,10945,9145,9582,10022,10013,8485,6299,4316,8443,6178,413,6239,0
130000,2,3,2,28,-1,-2,-2,0,1,0,60852,0,0,57108,50701,45193,23373,0,0,40046,10499,20690,0
80000,1,2,2,33,0,0,0,-1,-1,0,6181,6584,4503,4817,4687,6311,3220,3670,1476,4206,2620,4654,1
420000,2,1,2,35,0,0,0,-2,-1,-1,171256,113660,98594,0,99283,89886,74956,47790,73631,0,50633,82192,0
120000,2,2,2,36,-1,-1,-1,-1,0,0,28734,27763,29123,18385,26858,19077,5467,14195,6872,8161,15925,13626,0
80000,1,1,2,29,0,0,0,0,-1,0,19937,22176,21547,16327,19699,18485,11543,13856,12892,11113,14253,13258,0
110000,2,2,2,45,0,0,0,2,1,0,60144,61301,78925,57122,55715,39546,15832,34616,44367,5345,3985,9941,1
470000,1,2,1,48,-1,-1,0,-1,0,-1,165923,168786,213127,166019,176250,170970,107689,80499,30243,92494,98998,157852,0
70000,2,1,1,58,-2,0,1,0,-2,-1,0,3088,2938,2028,0,2647,0,1288,526,861,0,2281,0
120000,2,1,2,26,-1,-1,-1,-1,-1,-1,34422,21683,29321,27284,25408,25382,26385,13743,22356,8736,13427,24575,1
50000,1,2,1,27,0,1,0,-1,0,0,5801,7309,5924,5929,6846,7666,4437,466,1204,4850,4939,5350,0
100000,2,1,2,33,0,0,0,-2,0,-1,9975,8399,11425,0,10250,5900,4068,6703,2691,0,5645,3358,0
90000,2,1,2,32,-2,-2,-1,-1,-1,-1,0,0,16263,13871,9539,14702,0,0,13007,8325,6280,12972,0
90000,2,2,2,35,-1,-1,0,-2,0,1,4242,5150,5159,0,5001,3611,2966,3343,1260,0,4227,240,0
100000,1,2,2,43,2,-2,3,3,2,-2,45936,0,49568,36472,55100,0,7449,0,1092,1816,3820,0,0
80000,2,2,1,30,-1,-1,-2,0,0,0,30764,28324,0,28526,19925,28409,14065,27360,0,4817,12502,26979,0
60000,1,1,1,26,2,1,0,1,0,-2,14849,13834,12021,12665,14473,0,1426,983,11393,1410,5952,0,1
170000,2,2,2,35,0,0,0,0,0,-1,101314,112364,106675,97433,104872,96930,63808,62077,75635,34865,63027,52128,0
200000,2,3,1,34,0,-2,0,0,0,-2,132693,0,130146,129095,92805,0,102425,0,102812,82320,13964,0,0
180000,2,2,2,32,-1,-1,-1,-1,-1,-1,59883,61527,56677,70360,58606,56560,56626,35614,45280,31835,47893,55701,0
90000,2,1,1,29,0,-2,-1,-1,0,0,31095,0,22996,26686,26141,22765,14323,0,12175,17511,22462,11445,0
260000,1,2,1,26,1,-2,2,2,3,3,201935,0,188052,157815,164643,148288,4397,0,26213,28420,56431,10597,1
350000,2,2,2,48,1,0,0,-1,-1,-1,204194,223447,162716,168947,164264,225830,6412,96730,83798,126940,146441,84006,1
170000,2,2,2,34,0,0,0,0,0,0,57701,44446,54091,38578,46449,57845,27597,25778,41787,29698,26482,10606,0
150000,2,2,1,26,0,0,0,-2,0,-1,98823,75981,97346,0,92926,81877,43294,34842,52328,0,80996,20547,0
30000,2,2,1,35,2,1,2,1,2,2,18481,20391,17028,12059,17547,21155,1145,2301,2699,62,938,3561,1
90000,1,3,2,28,1,0,0,0,1,0,57184,67754,84398,47054,62677,61656,14887,66246,67280,39873,12129,24664,0
120000,2,1,1,32,0,0,-1,-1,-1,-1,13233,9615,13462,12894,10341,12889,3987,2394,6821,6339,9124,11661,0
50000,1,2,2,35,-1,-2,0,1,1,2,12653,0,9037,12601,10185,10804,9847,0,8179,809,897,1391,0
40000,1,2,1,28,0,-2,0,-2,0,-1,26711,0,34355,0,28002,28406,17356,0,28049,0,15647,19650,0
110000,2,2,1,24,0,-2,-2,-2,0,0,37035,0,0,0,37734,37568,20422,0,0,0,16320,22708,0
90000,2,3,2,26,0,0,-2,0,-1,-1,16997,19489,0,18406,17151,18449,13664,15032,0,9669,14493,18163,0
120000,2,3,1,36,0,0,0,-1,-1,-1,12884,11051,11071,12486,10680,11062,7634,8378,5110,3794,7937,8169,0
40000,1,1,1,35,2,0,-2,2,2,2,23422,21856,0,19114,18168,18927,4112,19696,0,657,159,314,0
120000,2,1,1,35,-1,-1,-1,-1,-1,-2,69268,55745,58950,64134,56418,0,49124,35582,34809,54166,18171,0,0
150000,1,2,2,33,-2,1,0,0,0,0,0,46472,51415,53777,52453,36683,0,1773,50535,32542,30058,22260,0
70000,2,1,1,28,0,0,-2,0,0,0,21770,31253,0,21978,21017,21118,12475,25675,0,8670,12220,4016,0
180000,2,2,1,27,0,0,-1,-2,0,-1,80104,78057,92127,0,87242,64599,46328,47606,46960,0,59736,53422,0
80000,2,2,1,38,0,1,1,0,0,0,48091,53092,38245,40318,53530,50539,46104,9146,1930,27151,37001,43389,1
140000,1,1,1,45,0,-2,0,-1,-1,-1,64652,0,61772,75107,70007,57528,42744,0,57088,65185,59544,46434,0
30000,2,3,2,32,1,0,0,-2,0,0,10824,9020,10060,0,12852,7631,1085,7122,9294,0,10836,6729,1
50000,2,2,1,28,1,1,0,1,-2,1,25240,22375,16328,20861,0,25463,351,101,6472,409,0,2873,1
150000,1,1,1,65,0,-1,-1,-1,-1,-1,69621,66797,73875,68782,68522,87261,54912,52790,45838,45666,28634,30667,0
30000,2,2,2,41,-1,0,-1,-1,-1,-1,6498,5355,6207,4976,5358,6338,3490,667,3628,2787,3891,5495,0
50000,2,2,2,37,-2,0,0,1,0,0,0,29137,25182,22637,21954,27145,0,23010,13431,1288,19522,15595,0
300000,1,2,1,24,2,0,1,1,0,0,196312,120405,160556,182737,144127,142061,5465,62232,30184,12210,98812,126723,1
280000,2,2,1,34,1,2,2,1,1,0,127410,75463,128898,87377,81629,113592,8022,3011,15229,3075,18863,75767,0
90000,2,2,2,30,-1,-1,0,0,0,0,27032,35983,26880,30691,30920,30339,22763,22773,25138,20453,5182,16046,0
330000,1,1,1,29,1,3,2,1,0,1,148014,186354,175940,172331,120532,192773,3041,62,13396,10319,34177,1376,1
100000,1,2,2,28,0,0,-2,0,2,2,44528,39905,0,60293,44129,46483,40255,34352,0,21135,8808,663,0
100000,1,1,1,30,0,0,1,0,0,0,55087,63890,53722,60114,57250,51786,11079,39095,753,33746,50503,13645,1
80000,1,3,2,40,0,-1,-1,0,0,1,26360,20119,19134,27351,22042,24542,15547,13728,8966,23470,13588,7520,1
50000,2,1,1,24,0,-2,0,0,-1,0,12661,0,8866,9613,10622,9598,10795,0,5211,7967,5110,4472,0
20000,2,1,2,32,0,0,-1,0,-2,1,5071,6275,5894,5061,0,4531,2006,2346,4100,2011,0,247,1
60000,2,1,2,37,1,2,2,0,0,2,29859,39634,27475,32578,26873,30583,597,1541,770,13886,15844,673,1
80000,2,1,1,44,-2,0,0,0,-2,1,0,31656,35561,34250,0,32972,0,20716,30217,32580,0,1209,0
310000,1,3,2,41,1,0,1,1,0,0,105196,106701,97363,91628,94267,70872,6755,67188,15623,7545,70731,37108,0
50000,2,3,2,29,0,-1,-1,-1,-1,-1,8608,7288,8367,5957,6184,4640,7527,5064,4781,1747,2748,3326,0
190000,1,2,1,32,1,1,1,0,0,0,61746,57831,46162,40904,45227,34162,2309,4217,3571,26997,31535,26508,0
20000,1,2,1,47,0,0,-2,0,-1,-2,10801,13802,0,11822,10798,0,8368,6910,0,1688,8738,0,1
130000,2,1,2,31,0,0,0,-2,0,0,22608,21613,24419,0,21117,20666,8827,10485,23182,0,8467,18254,0
170000,1,1,2,34,-2,1,0,0,0,0,0,14685,12990,14996,13364,14421,0,157,5288,7702,8995,8518,0
170000,2,1,2,31,1,0,0,0,0,-1,71609,71494,78045,70677,81276,85683,1896,29825,63999,59312,27919,29319,1
120000,2,2,1,35,0,1,1,-2,3,0,13441,14245,14158,0,15496,14360,7463,244,1868,0,5194,13579,0
140000,2,2,3,34,-1,0,-2,0,0,0,54629,77512,0,73281,53683,55666,7135,36207,0,58585,24519,39560,0
110000,1,1,2,58,0,-1,-2,-1,-1,-1,26365,28708,0,20607,23963,26339,23564,25734,0,13066,16365,11951,0
90000,1,3,2,30,-1,0,-1,0,1,0,27367,20385,29874,19860,25482,22737,3636,15615,18521,8568,39,17592,0
30000,2,2,2,31,0,0,-1,-1,-1,-1,15851,21555,17961,18101,17974,17969,14155,18306,17111,12725,14378,12790,0
110000,1,1,1,31,0,1,0,-2,0,-1,27617,24622,24924,0,25628,21619,15059,7411,22788,0,12630,15463,0
140000,2,1,1,30,-2,-2,5,2,3,3,0,0,23518,19634,17922,24935,0,0,5790,2112,988,136,0
190000,2,3,2,56,0,0,0,-2,0,2,64845,87267,77061,0,70180,48537,30634,81822,70309,0,61066,3414,1
800000,2,2,2,30,0,-2,0,0,-1,-1,492157,0,394303,347601,364713,406764,408413,0,253783,66692,252341,121118,0
50000,1,2,2,29,0,0,0,0,0,1,19091,21957,14884,14579,19603,14954,17851,21173,8813,11295,17271,1033,1
50000,2,1,2,79,2,1,0,0,-2,-1,17690,18898,16571,16189,0,19080,897,3023,12501,6581,0,14191,0
510000,1,1,2,33,-1,-1,-1,-1,-1,-1,19882,19738,22183,24946,20481,20020,9912,18406,9776,14111,9818,5745,0
20000,2,1,1,29,0,0,0,0,0,0,4531,4324,3967,4585,4085,3565,3835,3185,3775,4283,702,2989,0
30000,2,2,2,24,0,0,0,0,0,0,14547,12639,13495,12082,9820,9796,7200,7984,11597,9159,4090,3414,0
20000,1,3,1,34,2,1,-2,2,1,2,11595,11324,0,11329,9642,9551,132,566,0,462,726,697,1
260000,2,2,1,23,1,2,1,0,0,0,62455,73391,58288,68228,67117,56564,12124,5129,13677,50169,34284,42478,1
90000,1,3,2,23,0,-2,0,0,0,-2,30593,0,35496,33816,36607,0,9107,0,20921,28023,26047,0,1
360000,2,2,1,27,-2,1,0,0,-2,0,0,90825,118928,110006,0,108130,0,7850,69867,64459,0,45751,1
550000,2,2,1,35,-1,-1,-2,-2,-1,-1,116106,84185,0,0,69683,92670,105462,36733,0,0,57005,67207,0
30000,2,2,1,30,1,2,2,2,-2,0,9785,10260,6744,8837,0,7402,869,2004,130,207,0,6758,0
100000,2,2,2,29,-2,0,0,-2,0,0,0,63043,55783,0,62180,64394,0,30721,24887,0,33919,48630,1
170000,2,1,1,38,0,0,-1,-1,-1,-1,3765,4314,3862,4644,4121,4169,3093,564,1105,1274,3180,652,0
60000,2,1,1,31,-2,1,-2,1,1,1,0,12617,0,13050,13962,14994,0,185,0,3974,344,422,0
180000,1,1,2,29,-1,-1,-1,-1,-1,-1,37646,27586,29876,24447,24454,23556,24351,4748,15081,21083,21188,5022,0
60000,1,2,1,38,-2,-1,0,0,0,1,0,16409,18060,17052,15083,16614,0,11745,16100,9724,10094,1300,0
200000,2,2,2,42,0,1,2,1,2,1,78501,49790,87545,66817,64830,55704,65709,441,5633,601,21821,2351,0
50000,1,1,1,28,1,1,0,-2,2,-2,38361,41963,30469,0,22691,0,611,623,22222,0,5402,0,0
250000,2,1,1,24,0,0,0,-1,-1,-1,65530,61373,60680,42268,42691,41728,47895,17327,23801,40573,32705,34420,0
190000,2,1,2,32,-1,0,0,-1,0,0,103534,78578,94153,78738,90597,95255,64417,51874,56610,54416,62323,70039,0
70000,2,2,1,29,-2,-1,0,0,0,1,0,19280,16738,16174,17219,15987,0,16314,10529,2724,13064,479,0
170000,2,2,1,33,-1,-1,-2,-1,-2,0,14748,14363,0,15642,0,14591,7859,11276,0,13775,0,2114,0
140000,1,2,1,37,1,0,-1,-1,-1,-1,53676,63198,52432,52518,55723,53863,16101,9249,44387,27642,16282,46851,0
90000,2,2,1,50,0,1,1,1,-2,1,54106,36517,38664,47609,0,35584,32646,5996,464,3990,0,160,1
270000,2,2,1,29,-1,0,-2,1,1,0,118577,158121,0,145637,116354,116555,80902,125521,0,7877,307,54236,0
30000,2,2,1,43,0,0,0,0,0,0,2115,2293,2574,2485,2100,2317,725,1725,878,1804,1134,1745,0
100000,2,1,2,30,1,0,-2,-1,-2,0,25696,22920,0,26561,0,33068,2206,20097,0,12252,0,30620,1
280000,2,2,2,28,0,-1,0,0,0,0,132477,96956,116648,152318,114806,145051,68238,74422,112879,129028,36420,131320,0
190000,2,2,1,43,-1,-1,-1,-1,-1,-1,104459,112057,84999,95874,112391,111141,22634,25166,34950,61528,39920,106268,0
30000,1,2,1,36,0,0,0,0,-1,-1,8890,9721,13076,8282,9186,9974,5805,4223,11466,2910,7913,6821,1
100000,2,3,2,30,0,-1,0,0,-2,0,33996,34870,31448,33896,0,20980,22522,21121,29944,12894,0,15839,0
120000,2,2,1,24,-1,-2,0,0,1,0,46680,0,43503,38931,30879,44814,31560,0,27075,20135,1748,40404,0
40000,1,1,1,27,0,0,0,0,-2,0,18646,24441,23255,21478,0,23525,7522,13715,12358,16494,0,11135,1
20000,2,2,2,32,0,0,0,-2,-2,-2,6977,6870,10511,0,0,0,3404,4568,6694,0,0,0,0
140000,2,2,2,32,0,-2,0,1,0,-2,60644,0,62375,51297,55619,0,41805,0,55637,4056,30723,0,0
80000,2,2,1,52,-2,1,1,1,0,0,0,38547,33838,34339,39434,28891,0,5255,5737,2134,17876,10142,0
180000,1,1,1,27,0,-1,-1,-1,-1,-1,114998,109474,105522,104976,115813,122413,44640,24963,43040,32282,69933,54983,1
120000,1,3,2,28,0,3,2,2,2,2,30215,25309,30396,21280,22544,22570,12717,969,4845,2099,831,1902,1
60000,2,2,1,28,0,1,1,1,1,0,15970,12404,12651,9249,14438,9899,11919,18,2305,1334,205,7256,0
80000,2,1,1,24,0,-1,-1,-1,-1,0,16696,17439,16494,21750,18874,19047,10046,8325,10130,8319,6344,12477,0
90000,2,1,2,34,1,0,0,0,0,-2,14356,16156,15281,17112,15202,0,701,8263,10850,13766,10281,0,1
80000,1,2,1,39,-2,0,0,0,-2,0,0,15053,16981,19214,0,17332,0,3629,16189,4167,0,11948,0
70000,1,3,2,33,0,0,0,0,0,0,30548,25818,33354,32725,32250,31542,24973,21313,13170,11290,23466,11690,0
220000,1,1,2,31,0,0,0,-1,-1,-1,101372,130310,97470,135415,126869,115405,35978,117356,92626,126901,62184,90410,1
70000,1,2,1,33,0,0,0,0,0,0,37622,50759,51344,48865,48833,33074,20348,29459,35195,31878,33590,25962,1
50000,2,2,1,42,0,-2,0,0,0,0,30478,0,30988,30955,28112,32866,19964,0,14600,11970,22763,11254,0
40000,2,1,2,25,1,0,0,-1,0,2,11368,13228,9204,11759,12803,12087,1359,12511,6230,8418,8566,156,1
130000,2,1,3,38,0,0,0,-1,-1,-1,76659,91493,77192,91254,76128,83807,55106,51906,34894,42812,23355,59097,1
120000,2,1,2,42,0,-1,-1,-1,-1,-1,25789,29009,16337,26493,22040,24942,4992,6219,8813,9976,10451,16275,0
120000,2,3,1,33,1,0,0,0,0,0,26925,20413,20002,19531,20881,19188,1272,17235,12799,9148,5851,15459,1
220000,2,1,1,54,-1,-1,0,0,-2,0,66562,54479,81359,51514,0,67707,50978,40739,79345,23095,0,22720,0
90000,2,1,2,36,-1,-1,0,0,-1,-1,46648,34511,30442,37648,38006,38473,33235,20219,22777,24488,12463,16678,0
110000,1,2,1,31,-1,-1,-1,-1,0,0,36944,26131,36281,32255,34024,29463,5205,14901,27488,10064,13749,13801,0
120000,1,1,2,36,0,0,0,-2,0,0,59703,65783,64049,0,75087,53199,52258,55069,54381,0,20575,43736,0
90000,1,1,1,45,-1,-1,0,0,0,0,58535,53390,67843,58399,59268,60377,40028,23865,29050,4885,41037,35354,0
170000,2,1,2,31,1,0,0,0,0,-1,38553,66340,60255,40212,53340,49513,374,39764,29182,16556,39851,47583,0
170000,1,2,1,31,0,0,0,0,-1,-1,109953,91430,86105,95159,72786,81182,109526,60753,58758,73088,35657,30399,0
60000,2,2,1,41,-1,0,-1,0,-2,0,10279,6058,9058,8167,0,8573,4106,4102,4905,4345,0,3281,1
100000,1,2,2,37,-1,-1,-1,-1,-1,-1,22946,18789,23081,23146,21408,12881,15557,13260,19076,19602,19322,7242,0
150000,1,1,2,37,0,1,0,0,0,0,73246,66212,66915,75626,97242,48298,61593,1258,53965,11637,60237,32050,1
270000,2,1,2,29,-1,-1,-1,-1,-1,-1,25091,25841,26326,25327,27746,21588,7956,8681,22152,15620,22762,7410,1
50000,2,2,1,40,-1,-1,0,0,-2,0,12513,12051,11635,8959,0,8707,6169,5003,10233,6382,0,5405,0
60000,1,2,1,30,1,1,1,1,0,-1,14462,10234,9850,11667,9754,10470,187,163,1190,261,7651,9512,1
100000,2,2,1,27,1,1,2,1,1,3,66906,54330,68959,73342,54354,61828,3198,7167,3037,8519,1856,223,1
290000,2,1,2,30,-1,-2,-1,-1,-1,-1,44323,0,44415,51649,43491,41780,33743,0,39548,30113,8834,18117,0
90000,2,3,1,28,-1,0,-1,-1,-1,-1,24933,23093,19515,21316,19230,16651,8466,9538,13384,7980,12091,13561,1
200000,1,2,1,37,0,-1,-1,0,-2,0,44656,39725,47345,44250,0,38952,16216,22335,29565,11579,0,10741,0
40000,2,3,2,26,1,1,-2,2,1,1,8181,8447,0,6665,7557,9993,1836,1895,0,1301,517,4938,0
110000,2,3,2,31,0,-2,0,0,0,1,16323,0,17741,18482,16770,14878,13997,0,3712,6473,14709,17,0
120000,1,2,2,26,-2,0,-1,-1,-1,-1,0,59711,57955,62343,54424,50471,0,56479,35800,21959,33995,11319,1
80000,2,3,2,32,-1,-1,-1,0,0,-2,32808,25910,32813,26069,22681,0,24312,14733,27595,11508,6361,0,0
90000,2,1,2,64,0,0,0,-1,0,-1,7277,7714,7582,10299,8369,5298,4039,2373,5792,7691,5044,3803,0
100000,1,2,2,26,0,1,0,0,1,1,29471,25509,25763,22422,25671,28844,25511,5181,14892,11045,4993,91,0
60000,1,1,2,33,0,0,-1,0,0,2,17693,18048,20879,17665,14351,17355,14151,2727,12950,14798,6797,207,0
30000,1,2,1,26,1,1,1,0,-2,0,16661,12077,17194,10900,0,10529,1012,1236,908,10110,0,6990,1
110000,1,2,2,29,0,0,0,-1,0,0,28916,19533,23633,25280,18428,26551,21086,15738,16056,1906,13318,8163,0
190000,2,2,2,40,0,0,1,-2,0,0,54004,50391,60046,0,49874,58518,25847,37862,8413,0,29932,36346,0
110000,1,3,1,39,2,2,0,0,-1,0,40535,31633,30526,35782,35322,32017,4682,1670,26032,27923,34713,16705,1
120000,2,2,1,32,0,0,0,-2,0,0,5790,4875,6011,0,4112,3684,3068,1308,4748,0,2555,3531,1
10000,1,1,1,30,0,0,0,0,0,1,2602,2184,2087,2506,2251,2550,1715,1841,1326,1260,2181,261,0
100000,2,1,2,26,-1,-1,-1,-1,-1,-1,27296,21961,22684,22492,18793,25487,13879,8454,15646,21769,15659,4175,0
100000,2,3,2,26,3,1,1,-2,0,-1,35897,41149,41986,0,42611,39496,1960,821,1264,0,20333,5741,1
170000,2,2,2,40,0,1,1,0,-1,0,41388,61035,59127,45773,44431,50385,33025,11285,3249,36567,12695,34108,1
360000,2,1,1,28,0,-1,-1,-1,-1,-1,275195,231040,202529,270939,196123,232262,212652,138198,63015,239884,187059,206557,0
30000,1,3,2,28,-1,-2,0,0,1,2,9703,0,11388,8810,10714,7842,3412,0,8518,7283,2942,721,0
70000,1,3,1,26,0,1,2,2,0,0,30200,24838,35621,28397,24580,27191,28284,3237,4250,5457,9098,12027,1
50000,2,2,1,42,1,0,0,0,0,0,13478,12825,13450,10426,13739,13153,1192,8537,9979,3706,5916,12843,0
70000,1,3,1,24,0,0,-2,2,1,3,13542,12507,0,10648,11871,11142,3497,12074,0,156,789,616,0
