LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
200000,2,2,2,34,0,0,0,0,0,-1,7055,6263,5592,5086,5092,5541,2711,4610,4982,1469,1327,1644,0
130000,2,2,1,36,0,1,1,1,1,2,8019,8785,5900,8422,7335,5478,5935,1614,2006,1443,720,1333,0
70000,1,3,2,32,-2,0,0,-2,2,2,0,15474,7823,0,11349,10039,0,8385,3039,0,1541,338,0
200000,2,2,2,43,0,0,0,-1,0,0,73678,94908,78133,112769,86791,103014,49464,84814,28114,65470,83794,83634,1
700000,2,2,1,37,-2,0,0,0,0,0,0,396495,256022,275389,341319,362269,0,376692,134762,162311,249920,233035,0
120000,2,1,1,35,0,0,-1,-1,-1,-1,31464,51366,31227,35163,32308,34280,16545,44977,29066,28873,21750,17732,1
200000,2,2,1,32,0,0,0,0,1,0,70837,60979,63248,55158,47528,44026,8823,48194,10556,11910,3250,25633,0
240000,2,1,2,38,0,1,0,0,-1,-1,155706,127949,161103,141385,136201,133227,76136,14853,119643,40865,96661,67223,0
70000,2,3,1,46,0,0,-1,-1,-1,-1,6472,7630,8737,7350,6830,7533,4040,7133,5802,4914,3430,6043,0
90000,2,3,1,46,0,0,-2,0,1,0,38927,31726,0,35949,32336,36954,38043,20730,0,31149,1823,17039,0
10000,2,3,2,42,-1,-1,-1,-1,-1,0,5966,6971,6068,6952,6370,6643,3170,838,5167,5495,5462,2870,0
230000,2,1,1,34,1,0,0,0,0,-2,52764,95909,62572,77907,65230,0,2018,21990,45369,37036,54648,0,0
140000,1,3,1,30,0,-1,0,0,0,-2,17211,14646,14091,11949,11444,0,15496,13144,11836,8317,3351,0,0
80000,1,2,2,35,0,0,0,0,0,0,24271,30549,20940,24149,16686,19862,19699,16545,16735,12627,13796,15082,1
280000,2,1,1,33,0,0,0,1,-2,0,129897,181535,198228,185650,0,173999,70479,156408,133758,7443,0,102307,0
60000,2,2,2,30,1,1,2,2,1,2,38274,53635,49646,60440,46488,46838,8557,4026,1885,2264,962,9435,1
220000,1,1,1,31,-1,-1,-1,-1,0,0,151464,145874,100155,138501,111395,123639,66542,81169,66437,99622,70310,65555,0
70000,2,3,2,32,-1,-1,-2,0,0,1,25150,22238,0,19844,19035,21721,13697,13930,0,7740,15804,2534,0
90000,2,1,2,31,-1,-1,-1,-1,-1,-1,22915,17948,17307,18986,23613,23094,8984,14969,3066,8653,16773,13073,0
340000,2,1,1,39,0,0,1,0,-2,0,162848,176664,252249,183213,0,151481,159826,63697,20304,160809,0,89051,1
100000,1,1,2,42,-1,-1,-1,0,0,0,53994,68680,57348,64176,50987,38544,20904,14833,40101,42265,36384,29607,0
90000,2,3,2,31,0,-2,-1,0,1,2,16200,0,25914,16480,25681,28329,10184,0,18839,3969,545,1208,0
50000,1,2,1,40,1,-2,0,1,2,1,11809,0,10162,12361,9354,11646,2171,0,4593,1067,537,657,0
200000,2,2,2,42,0,0,0,-2,0,1,12110,10146,10004,0,8976,8195,8146,4129,7742,0,8284,391,0
90000,2,1,1,41,0,0,0,0,1,1,61924,65862,63880,61580,80186,38537,17891,32701,49342,53099,2309,417,0
90000,1,2,2,36,0,0,0,0,0,1,22825,28080,27821,19139,26715,27822,10776,17536,17043,6761,13817,1052,0
260000,2,2,1,31,0,0,0,0,0,-1,60025,59467,51649,44926,61068,34707,47115,25609,20457,36047,22168,8069,0
40000,1,2,1,32,0,0,0,0,0,0,2104,2090,2173,3177,2527,2885,1917,482,1007,1896,1521,1925,1
90000,1,1,2,41,0,1,0,1,-2,5,34819,35690,38110,23782,0,26164,24421,1077,17361,1836,0,114,0
40000,1,3,2,31,0,1,0,0,0,0,13643,12830,14583,13007,11676,12104,11636,810,13599,5745,902,7390,0
40000,1,2,2,34,0,0,1,0,-2,0,9125,13073,10810,10333,0,12397,3434,11242,1442,8012,0,8177,0
70000,2,1,2,37,-2,2,2,1,1,1,0,32019,28522,35399,35625,30223,0,698,6119,1844,2841,3431,1
80000,2,1,2,45,0,0,0,0,-2,0,3637,2991,3446,3166,0,2973,3322,1578,2372,2603,0,1675,0
190000,2,2,1,44,-1,0,-1,0,0,-1,45937,52312,41995,39525,38949,48397,21091,40654,7602,13064,27850,23882,0
200000,1,1,2,32,1,3,3,1,1,1,87300,89360,69830,79713,82287,74062,1627,7489,8988,1715,1584,15774,1
70000,1,1,1,31,-1,0,-1,-1,-1,0,54824,49239,62587,49342,47337,44229,46612,25705,49236,36949,19245,19456,0
130000,2,2,2,37,0,0,0,-2,-2,-1,64799,53242,58588,0,0,64632,26325,25903,17793,0,0,44810,0
330000,2,1,1,39,3,3,1,1,1,-1,164162,210810,143344,149116,120795,107015,738,45445,7041,10172,7054,46854,1
60000,1,1,1,30,0,0,0,0,-2,0,31574,34643,35050,38764,0,26838,21038,23059,26564,9453,0,22455,0
90000,1,2,2,36,2,1,1,1,0,3,55433,51936,63963,50336,45003,50483,6523,569,2478,1440,26095,1639,1
30000,1,2,2,34,0,0,0,0,1,0,10574,6637,7664,8241,6981,7552,6213,6519,1107,6635,271,3425,0
40000,1,3,2,33,0,0,2,2,2,0,6025,4732,5084,4527,6070,4877,2390,3529,230,1617,481,3491,0
90000,2,2,2,42,1,0,0,0,1,0,31289,29796,43631,29920,38571,31515,2265,15041,23896,29403,495,27222,0
70000,1,3,2,33,0,0,1,-2,2,1,29206,36955,40015,0,23915,30364,20850,8100,61,0,3347,6387,1
60000,1,1,2,39,0,0,-1,0,0,-2,18633,20460,21109,17867,23192,0,10910,9249,5371,15976,22141,0,0
180000,2,1,1,30,-1,-1,-1,-1,0,-1,77005,77142,78010,91728,97425,81410,28544,60385,66402,47746,78056,72549,1
120000,2,4,2,45,0,1,1,0,0,1,82748,71757,75843,68958,69676,66018,48813,13930,2421,36431,10877,5332,1
140000,1,2,1,39,1,1,1,1,1,0,49924,50976,50489,49496,55732,52202,2918,12065,966,2100,5338,26754,0
100000,1,3,1,34,-1,-1,-1,-2,-1,-1,24027,18565,24557,0,24750,22590,16389,13559,16488,0,18081,9632,0
80000,2,1,1,32,-2,0,0,0,0,0,0,9059,7054,6353,7077,6116,0,2407,3796,5538,1417,5900,0
170000,2,1,2,33,-2,0,0,0,0,0,0,77163,83336,94139,85563,65659,0,47843,79123,72711,45512,32220,0
160000,1,2,1,43,0,-1,0,0,-2,0,25496,30644,21371,20229,0,22979,11111,21540,15317,17354,0,16658,0
40000,2,1,2,33,0,0,0,0,-1,-1,11862,9366,10179,9084,9387,8380,8933,8165,3228,8206,7939,6084,0
210000,1,1,2,48,-1,0,-1,0,0,0,98884,102727,60547,86708,72779,82641,49255,72214,56419,69959,34750,37625,0
60000,2,2,1,38,1,2,2,0,0,0,10874,12659,11221,11378,11667,10562,359,55,352,1530,4639,3363,1
100000,2,2,2,50,-2,0,0,0,0,0,0,41475,33187,46501,38446,34403,0,8968,24164,6720,15730,22228,0
110000,2,1,1,46,1,1,1,2,3,6,103038,87953,125165,107915,95004,98380,9138,9931,37314,3591,4983,33217,0
80000,2,1,2,42,0,1,0,0,0,0,25781,32815,35636,28606,29864,27131,14874,6004,17558,23531,25788,7727,0
220000,2,2,2,37,0,0,0,-1,-1,-1,57336,50668,46155,47771,49177,48077,23471,15226,42846,38810,36750,28998,1
60000,1,3,2,36,-1,-1,0,0,0,0,28444,25910,24436,26858,33607,31000,2230,16734,5724,18628,21217,24763,0
90000,1,2,2,54,-1,-1,-1,0,-2,0,69346,80177,61667,50802,0,43620,33436,44924,29690,26007,0,42380,0
40000,1,2,2,39,0,0,0,-2,0,0,18007,14407,12776,0,14049,17411,9495,10444,6473,0,7913,12393,0
190000,2,1,2,35,0,0,0,0,0,0,91331,98128,100913,105232,106331,104732,67253,32543,79458,87898,20359,54903,0
120000,2,2,2,33,1,-2,0,0,0,0,21699,0,29916,20872,24459,21782,439,0,9579,16449,11301,11406,1
110000,2,3,2,79,0,0,-1,-1,0,-2,63066,63415,56570,51463,55923,0,40283,57802,52629,15826,27131,0,1
40000,1,2,2,31,0,-1,-1,-1,-1,-1,17114,16358,11503,16419,14137,15924,10603,11180,3856,9127,7364,15570,0
250000,2,2,1,34,0,-2,-1,-1,-2,-2,135242,0,118591,149614,0,0,114449,0,49671,109273,0,0,0
80000,2,3,1,39,-1,-1,-1,-1,-1,-1,39868,36849,46049,35209,33053,35044,35917,28637,37473,9342,31738,28871,0
230000,1,1,1,30,2,1,0,-1,-1,-1,54817,63127,54072,45112,50996,52183,3117,388,22103,21402,45900,15895,1
120000,2,2,2,35,1,0,1,0,-1,-1,73627,95091,55237,76865,62559,74984,4863,18495,6201,55122,47455,58196,0
80000,1,2,2,33,0,-1,-1,-1,-1,0,39294,41817,40777,37572,38603,38639,31178,27860,31906,23049,37341,14227,0
80000,1,3,1,47,-1,0,-2,0,0,1,29817,31627,0,26859,26190,26421,18728,16690,0,13757,8306,235,0
100000,1,3,2,41,0,0,-2,-2,0,-1,22673,24951,0,0,23455,27717,16399,17180,0,0,22994,24144,1
150000,1,2,1,38,1,0,0,-2,-2,0,171021,169710,135734,0,0,132889,11611,124995,89984,0,0,114623,1
40000,1,1,2,30,-1,0,0,0,0,0,9962,9601,12303,11107,9348,7476,3782,6923,5971,7696,8155,3324,0
80000,1,1,2,52,0,0,1,2,0,0,26183,20595,23141,27138,27299,23431,14612,12136,78,9955,5438,12185,0
200000,2,2,3,49,0,0,-2,1,0,0,100104,110372,0,102712,97511,84013,81175,41369,0,32711,12390,47081,0
60000,1,2,2,32,3,1,1,0,1,0,31318,31100,38793,34240,34403,34190,3565,329,915,17201,4598,21481,1
120000,1,1,1,52,1,1,1,0,0,0,62034,62073,58262,63691,49193,57265,3217,6154,2513,8006,39514,44184,0
130000,1,3,1,39,0,-1,-1,-1,-1,-1,34735,24695,25171,35073,35803,33049,10401,15275,12703,30276,18749,9871,1
350000,2,2,2,34,0,0,1,0,0,0,173673,125360,144007,109520,131109,124501,87878,79040,215,73104,101021,113023,0
90000,1,1,2,30,-1,0,1,0,1,-2,4003,3214,3389,4198,2805,0,1422,1180,410,4076,115,0,0
30000,2,2,3,30,0,0,3,1,-2,3,22186,23857,17732,13486,0,19813,17581,14031,334,3385,0,802,0
180000,1,1,2,40,-1,0,-1,-1,-1,-1,127859,136456,122816,108195,132061,111050,51620,118943,45639,90007,117454,87049,1
50000,2,1,1,44,0,0,0,-1,0,-1,40143,29042,31995,31113,37415,37761,29257,25585,25696,15507,15565,17379,0
290000,2,2,2,40,0,0,-2,1,0,0,165736,176317,0,120251,174106,128633,142870,155238,0,2774,148671,70295,0
30000,2,2,1,30,-1,-1,-1,-1,-2,0,3234,3345,3503,2555,0,2891,292,2454,3020,2227,0,2447,0
110000,1,1,1,34,-1,-1,0,-1,-1,-1,49256,40562,42346,40879,48598,37084,42443,11536,34120,14734,32291,18786,0
330000,1,2,1,51,0,0,0,0,0,0,48479,33184,31967,52206,35269,40884,19173,17713,23387,26723,6491,12341,0
250000,2,2,1,38,0,0,0,0,0,-1,35505,38198,34559,33148,37311,43051,22757,10031,20929,18681,17205,23237,0
180000,2,2,2,30,-1,-1,-1,-1,-1,-2,75095,57383,81951,87076,66989,0,58302,47513,40957,26203,40667,0,0
90000,2,2,2,44,0,1,0,0,0,0,19584,17951,20643,20096,23786,18720,13298,2186,17482,10879,17930,13281,0
760000,2,3,1,51,-1,-1,-1,0,0,0,52317,41585,54543,38878,47865,40106,31135,32627,42516,30109,10835,30706,0
170000,2,1,1,33,0,-1,0,-1,-1,-1,13253,11415,9894,13065,10864,12412,8416,4109,3971,11848,4576,7736,0
70000,2,2,1,32,1,0,0,0,0,0,50846,60155,65822,56230,49434,40101,1231,47079,55452,19592,34657,13403,1
230000,1,3,2,41,0,0,0,0,-1,-1,16433,16120,15339,15915,13791,9387,13622,9218,7595,4774,3977,7135,0
110000,2,2,2,41,-1,-1,-1,-1,-1,-1,74985,68499,65290,58218,59780,59102,57078,29085,47250,23990,45229,34520,0
390000,1,2,2,36,2,2,1,1,0,-2,216869,211015,176395,176480,160778,0,13562,25677,2232,2368,151771,0,1
120000,1,3,1,43,-1,0,0,0,0,0,16858,19121,19325,17327,15405,15586,9537,14400,16720,12340,8295,11536,0
230000,1,2,2,37,-1,-1,0,-2,-1,-1,139215,149107,155724,0,137512,155592,56470,48779,107428,0,39166,119630,0
70000,2,3,1,38,0,-1,-1,-1,-1,-1,26449,24508,26927,27214,16382,25021,22935,22585,15519,13378,10967,10744,0
270000,2,1,1,45,0,0,-1,-1,-1,0,147685,162229,124169,141408,140053,186106,89042,141285,120495,32232,57341,148191,0
270000,2,3,2,36,0,0,-1,-1,-1,0,81562,51363,63507,67765,55850,54729,44584,27241,33185,23055,20313,31562,0
620000,2,1,2,41,-1,0,0,0,0,-1,93595,101560,74305,73685,77085,79694,34492,95279,40738,52593,75108,24571,0
130000,2,1,2,34,0,1,0,0,0,-1,108989,78240,76881,85900,85278,84989,96578,2629,39754,70287,59506,27857,0
80000,2,2,2,33,0,0,0,-1,-1,-1,36069,34438,32362,41303,28596,35960,29561,11088,28017,26920,15015,19167,0
70000,1,2,2,39,0,1,0,0,0,-1,30645,34001,30805,24642,30949,30699,14946,13104,28364,5915,24049,6261,1
60000,1,2,1,61,0,-1,0,1,0,0,58187,66057,54678,66735,58709,53729,27685,14816,30841,38051,38670,28703,0
150000,2,2,1,33,0,0,0,-2,0,0,48189,43932,44428,0,47759,43260,14150,32324,31328,0,31980,34363,1
490000,2,3,2,32,-1,-1,-1,-1,-1,-1,278764,321894,235405,345950,209868,270052,159983,150210,166741,201671,162314,153976,0
80000,2,2,1,41,-1,-1,-1,-1,0,0,3398,4369,2987,3503,3466,2387,1814,3668,1993,2179,1411,2124,0
240000,2,1,1,43,-1,-1,-1,-1,-1,0,108095,105436,103488,89579,91334,118553,36310,64286,27558,26290,89415,99723,0
100000,1,4,2,52,0,1,0,0,0,0,24066,18128,24857,18859,25979,20882,8031,175,15037,15126,16967,15879,0
60000,2,1,2,33,-1,0,0,0,0,-1,7478,11309,8121,7956,8226,7185,6070,7736,2561,6946,5690,4583,0
250000,1,2,2,43,1,0,0,0,1,1,147366,113020,126663,105247,75224,124474,31647,98202,39698,96975,1198,12434,0
60000,2,3,1,34,0,0,0,-2,0,0,3649,3914,5071,0,2884,3097,2373,3283,1432,0,1548,2103,1
300000,1,1,1,31,0,0,0,-1,0,0,34739,29562,34217,36797,32835,33461,20272,19495,16097,26150,23371,20441,0
150000,2,2,1,31,-2,-1,2,0,1,0,0,70420,66015,61615,63954,65777,0,53187,769,34121,1363,64370,1
70000,1,1,2,31,0,0,0,1,0,0,56155,30754,43794,40324,37416,36998,37495,14075,16576,5215,5133,29298,0
70000,2,3,2,31,0,0,0,0,0,1,10840,12644,13724,13436,15312,11714,6545,7488,11937,12251,8914,1995,1
100000,1,1,2,37,0,0,1,0,0,0,48595,43080,40339,50724,49492,35299,34297,35185,5525,16103,16527,20236,0
100000,2,2,1,33,0,0,-1,0,0,0,42405,48250,42925,43127,53677,38444,15489,31192,21880,22758,27430,9743,0
240000,2,2,1,31,0,3,2,1,0,-1,165752,165633,114386,123909,167283,155525,111097,5148,2178,20514,115077,125517,1
390000,2,1,1,47,-1,0,2,1,0,0,141230,195076,169728,161184,202757,132576,94980,155144,8549,30391,126458,122547,0
110000,1,3,2,31,2,1,0,0,0,0,66573,52315,59495,50489,60471,74651,6159,11634,42928,37532,16576,60669,1
70000,1,2,1,33,0,0,0,0,0,0,12943,14268,15600,11065,13977,12599,10537,5641,11993,6072,8077,6778,0
150000,1,1,1,30,0,0,0,0,-1,-1,8704,9641,11897,10705,10120,12313,3170,7088,8691,2958,7957,9445,1
10000,1,2,1,31,1,-2,2,2,-2,3,3854,0,3664,4038,0,4561,205,0,251,39,0,1,1
170000,1,2,2,32,-1,-2,0,0,-1,0,82401,0,94573,98983,101534,85786,16764,0,78954,58570,77321,13270,0
120000,2,1,2,48,0,-2,-1,0,0,0,28190,0,25472,22307,17251,20297,11120,0,18879,20615,7905,13115,1
210000,1,1,1,30,0,0,0,0,0,0,22502,24799,26384,24672,24807,23267,8641,20303,4908,16467,20642,9301,0
60000,2,3,1,33,-1,0,0,0,0,0,24418,24156,17890,18833,19621,24707,20966,9051,13997,3445,4873,13867,0
120000,2,3,1,30,2,1,1,0,-1,-1,21658,19255,16668,19368,25048,21331,4266,920,2094,10965,10213,3204,1
50000,2,2,2,39,0,0,0,0,0,-2,5466,6006,6094,6595,6895,0,2980,5349,3743,2870,5093,0,0
120000,2,2,3,33,0,-2,0,1,0,0,43853,0,46856,39451,49571,41106,28754,0,14733,8393,6472,39455,1
230000,1,2,2,56,0,-1,-1,0,0,-1,146902,193729,192755,197485,156862,175777,59997,99008,147275,131770,25839,42946,0
310000,1,1,2,32,-1,-1,-1,-1,-1,-1,13585,9703,9864,12037,9993,10490,7021,8424,6049,5041,8257,7355,0
230000,2,2,1,35,0,-1,-1,-1,0,0,29491,22940,26361,37307,26498,32721,18320,14642,12203,17060,10752,15842,1
50000,1,1,1,43,0,0,-1,-1,0,0,26250,22370,30592,23261,24017,26087,21450,14954,23882,14157,10499,18425,0
160000,2,2,2,41,0,0,0,-2,1,-2,32364,29682,25244,0,34073,0,20265,28083,22826,0,3620,0,0
240000,1,2,2,40,-1,0,0,1,0,-1,50703,42467,54434,39470,41252,38413,28369,13702,30315,10121,41039,32879,0
160000,1,1,1,40,-1,0,0,-1,-1,-1,18041,13795,17155,15665,15865,17210,14012,11086,13414,7625,6110,12673,0
210000,2,2,2,55,-2,0,-1,-1,-1,-1,0,109255,87001,63776,55807,73004,0,68251,74825,40211,48748,58614,0
40000,2,3,1,43,-2,0,1,0,1,0,0,14184,13438,13511,11428,13222,0,9969,764,8172,643,8720,0
70000,2,2,1,31,-2,-2,0,0,0,2,0,0,15281,15993,17026,19486,0,0,12856,9732,3796,1214,1
220000,1,1,2,35,0,0,-2,0,0,-1,50906,62016,0,46839,38232,45778,41393,53554,0,43630,35993,36111,0
70000,1,2,1,30,-1,-1,-1,-1,-1,-1,31061,34778,27205,20994,30796,33397,11052,25985,21695,2850,26681,21041,0
190000,1,1,2,33,0,1,1,0,0,-1,60458,41161,67267,47311,57144,35783,16132,971,275,26852,50162,18827,0
230000,2,1,1,34,0,-2,0,-2,-2,-1,156082,0,122960,0,0,139290,115267,0,72776,0,0,95785,0
30000,2,1,1,48,-2,0,0,-1,-2,0,0,11702,8414,10884,0,11286,0,7981,3314,6998,0,6382,0
80000,1,3,2,53,1,2,2,0,1,0,33676,39721,34658,35651,31928,26892,2721,9512,563,20992,195,22648,0
210000,1,1,1,43,-1,-1,-1,-1,-1,0,27656,28837,26048,24518,21323,26444,18635,17441,20818,16774,6130,15246,0
470000,2,2,2,50,-2,0,0,0,-1,-1,0,138142,123508,104878,141520,129870,0,83689,89804,86361,73027,78385,0
40000,1,1,1,35,-1,0,-1,-1,-1,-1,11468,14596,13559,11518,12238,9185,7792,8368,9761,5450,4712,6168,0
40000,1,2,1,31,0,0,-1,0,-2,-1,3519,3325,2574,2879,0,3025,1831,1933,2230,2026,0,1788,0
650000,1,1,2,40,-2,1,0,2,0,1,0,55820,62851,54064,64874,41143,0,11499,20833,6995,50089,255,0
250000,1,2,2,39,-1,-1,-1,-1,-1,-1,131066,195665,210569,188713,163025,207861,68055,130908,208249,139452,70233,148191,0
210000,2,1,2,32,0,0,0,1,0,0,39613,29835,37463,42508,37104,34662,30387,11452,18907,4693,14041,4461,0
100000,1,2,1,33,0,0,0,-1,0,0,78995,92684,81728,82811,86023,74286,33248,86605,39735,31295,71289,39330,0
70000,1,1,2,34,0,-2,-1,-1,-2,-1,43165,0,34478,41914,0,32335,31574,0,30140,25328,0,27355,0
200000,2,2,1,45,1,2,0,0,1,-2,72608,64649,84333,70331,66228,0,4027,7936,20344,45511,3229,0,1
100000,2,2,2,42,0,-2,0,0,0,-2,7418,0,6267,7270,5850,0,6830,0,4274,4931,5109,0,0
20000,2,2,1,34,0,0,-2,0,0,0,9389,7361,0,6212,7192,6948,3400,2810,0,4587,3244,4324,0
50000,2,1,2,47,0,0,0,0,0,-1,8232,10608,10484,6272,6864,6997,6864,9213,7393,793,2163,2315,0
90000,2,2,2,58,-2,0,-2,0,0,0,0,16048,0,12560,12673,13652,0,13284,0,9231,6273,12129,1
190000,2,2,2,48,0,-2,0,0,0,-1,76845,0,60716,39177,59534,56015,54456,0,36729,29371,30542,39974,0
100000,2,1,2,50,0,0,-2,0,0,-1,12362,10588,0,11424,10956,12933,9032,8609,0,3803,2644,7059,0
200000,1,1,1,37,0,-1,0,0,0,0,124552,125356,125531,121145,118221,132591,113381,100335,107091,86906,76626,82503,0
90000,1,1,2,31,0,0,0,-1,0,-1,23451,24426,22778,24771,23583,21927,20883,3680,14359,12552,12590,12576,0
60000,2,1,1,32,-2,2,-2,1,0,-2,0,20543,0,21486,21160,0,0,215,0,149,14879,0,0
270000,2,1,2,33,0,-2,-1,-1,-1,-1,80884,0,62530,64724,80929,61623,61745,0,26187,44999,49189,41898,0
50000,1,1,2,36,2,2,0,0,-1,0,31834,22440,20134,19839,21867,22062,3923,725,12883,7987,11148,14145,0
210000,2,3,2,38,0,1,1,-2,0,0,89319,91189,82245,0,82530,76886,59590,5020,11338,0,61116,72821,0
230000,2,3,2,42,0,0,0,-1,-1,0,65947,64059,70698,75504,74032,62903,51480,26612,30761,66516,33420,11637,0
40000,1,2,2,31,-1,0,0,1,0,1,14563,11661,10051,12292,12500,9652,7054,5476,2366,171,8824,646,0
130000,2,3,2,38,2,2,2,1,3,2,55975,65451,71934,56038,78022,53819,8303,8195,2875,114,14754,802,1
80000,1,3,2,54,0,0,0,0,0,-1,40112,31786,26908,33464,26723,23901,9786,26382,11651,18033,13027,19286,0
470000,2,1,1,44,0,-1,-1,-1,-2,-1,2297,2180,2131,1810,0,1850,988,1652,1345,1127,0,1738,0
60000,1,2,1,31,0,1,0,0,1,1,21211,17580,19057,18117,16731,17030,12027,5171,8940,17533,3268,3113,0
50000,2,2,1,51,-1,0,0,0,0,0,29835,32410,29979,37511,28034,31198,10208,29578,15563,15564,21512,10689,0
80000,1,2,1,47,1,1,0,-2,0,0,28625,22125,24367,0,26670,22248,19,2594,10576,0,15327,10170,0
730000,2,2,2,40,0,-2,0,-2,-1,-2,419491,0,348744,0,354412,0,395967,0,186497,0,146153,0,0
70000,1,2,1,53,0,0,-1,0,0,0,13272,14867,10496,14643,12094,11607,6911,11502,6303,7786,10828,7312,0
460000,2,1,2,50,0,0,-1,-1,-1,0,157534,159114,154911,159611,116758,126610,36571,97337,66414,83570,84567,111871,0
20000,2,1,2,49,0,1,1,2,2,2,2589,2270,2589,2640,1877,2199,1894,551,112,88,68,240,0
60000,1,2,1,60,0,0,1,0,0,0,14414,12469,13192,13821,13349,9052,10827,10161,269,12211,10322,4599,0
80000,2,1,1,33,1,0,0,-1,0,0,15342,18683,19817,19241,16615,18502,2238,11389,12224,14754,4090,15759,1
80000,1,2,1,31,0,0,-1,-1,-1,-1,41098,32020,41989,36415,41321,42639,28674,24245,31126,11591,38893,25693,1
40000,2,3,2,34,0,0,0,-2,-2,3,38685,26941,32083,0,0,28900,28172,11730,16854,0,0,6399,0
190000,1,2,2,48,0,1,0,1,2,0,48091,38659,41185,27444,41140,40059,37523,1857,32415,556,2424,17294,0
170000,2,1,1,41,-2,0,1,2,0,0,0,58599,68269,58208,57694,42145,0,40437,649,14904,35235,11856,0
60000,2,1,2,35,0,2,0,0,0,-2,29791,24640,38425,33212,27752,0,21259,770,32222,28799,18612,0,1
60000,2,1,2,34,0,0,1,0,0,0,38804,39561,28903,42242,30600,33542,17381,34958,430,22410,27053,12698,0
130000,2,1,1,43,-1,0,0,1,0,-1,34881,24729,30003,31272,27774,27215,30367,22322,22523,764,11670,9699,0
100000,2,3,2,33,1,1,-2,-2,1,1,43490,51780,0,0,36455,34961,6741,4590,0,0,297,905,1
200000,2,1,2,30,0,-2,0,0,0,1,61584,0,69920,85111,58173,62996,50508,0,52759,22163,30279,11330,0
60000,2,3,2,32,0,-1,-1,0,0,0,312,379,362,260,324,360,127,259,255,114,223,243,0
60000,2,2,2,31,1,1,-2,0,0,0,20564,18798,0,15699,14964,18156,826,2152,0,12033,5310,14099,0
50000,2,1,1,35,-1,-1,-2,1,5,-2,20252,31462,0,33497,25146,0,13876,8524,0,3228,1748,0,0
120000,2,2,2,35,0,-1,0,0,0,0,38131,38012,39503,32533,29504,32854,27447,22881,21287,21730,26427,22710,0
60000,2,1,2,53,0,-1,0,0,0,-1,316,357,313,370,446,332,281,281,186,305,389,135,0
70000,2,1,1,38,0,2,2,2,1,1,1765,1936,1729,2112,2032,2040,271,41,5,571,112,27,1
130000,2,2,1,35,0,0,0,1,0,0,61211,50434,61496,46785,44346,49319,44312,23927,13194,22081,23977,36570,0
50000,2,1,2,33,0,0,1,0,1,0,22279,17754,13935,21493,12982,17969,8670,11268,5430,18305,807,14497,1
180000,2,2,3,37,0,0,0,0,-1,-1,33886,48249,47436,36156,46904,39072,11194,22083,33363,10168,42109,22961,0
40000,2,2,2,34,1,1,1,0,-1,-1,16851,19637,23670,11849,23646,19903,88,756,93,10040,18667,4059,0
150000,2,3,2,52,0,0,0,0,0,-1,39499,38914,33842,42269,47084,43093,28086,23369,20564,39893,32629,30641,0
160000,2,2,2,31,-1,-1,-1,0,0,0,21513,24966,23340,21192,19928,21993,8328,10523,15240,19421,12701,7770,0
70000,1,1,2,40,0,-2,-2,0,0,-1,2492,0,0,2667,2380,2708,590,0,0,1630,1180,2097,0
80000,1,3,2,46,0,-2,0,0,0,0,9174,0,7533,7490,10247,8528,5496,0,7160,552,5001,6973,0
40000,2,3,2,44,0,0,0,0,0,-1,14043,14641,18885,14040,16546,15942,1817,11021,18226,2025,7253,13266,1
80000,1,3,2,39,0,0,-2,0,1,1,26182,38542,0,34102,31178,27634,21069,36643,0,24468,654,4459,0
30000,2,3,1,57,0,0,-1,-1,-2,0,4092,3477,3389,3265,0,2951,3173,2828,2715,2922,0,1611,0
80000,1,2,2,38,-1,0,0,0,0,0,49119,39014,47883,44246,59537,34484,45148,32342,35237,42400,39623,17623,0
70000,2,2,2,39,0,-1,0,1,0,0,21276,20248,20331,22997,28394,27379,19690,12489,5134,885,17028,17812,0
140000,2,2,2,34,1,2,2,1,-2,-2,54520,53466,57939,40062,0,0,6327,2667,15576,5753,0,0,0
70000,2,1,2,35,-1,0,0,0,-1,-1,4220,3734,3599,3415,3157,3001,2097,3471,3024,1488,2582,2766,0
180000,2,1,2,33,-1,-1,-1,-1,-1,-1,64527,81275,72184,59107,44029,56882,41459,52958,42830,26961,21559,42115,0
90000,2,2,2,36,0,0,0,0,-1,-1,34735,42472,41763,35768,29101,29413,22461,31212,18677,20842,14827,15354,0
20000,1,1,2,45,-2,2,0,0,0,0,0,2579,2982,3240,2507,3221,0,474,1465,2100,1842,2444,0
40000,2,3,2,31,-2,0,0,0,-2,0,0,3820,2966,3385,0,3552,0,3324,2398,2671,0,2323,0
380000,1,1,1,64,0,0,-2,-2,2,0,238295,176734,0,0,176534,130347,185987,90336,0,0,17781,50631,0
40000,1,1,2,36,0,0,0,-1,0,0,25625,27976,30842,22590,22084,24222,5944,25815,24890,10871,14661,23030,0
120000,2,1,1,52,0,0,0,-1,-1,-1,18318,19556,22054,24610,20216,23328,9538,8676,10721,22819,9288,21262,0
