LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
30000,2,2,2,40,0,0,1,2,0,1,7419,8510,7960,8862,8546,6826,5073,4903,1608,2406,6369,705,0
50000,2,2,2,36,0,0,0,1,-2,0,14552,24688,17862,20537,0,17548,11188,22019,12565,200,0,16405,0
30000,2,3,2,41,-1,0,-2,0,0,0,13266,12876,0,17208,17035,9593,7746,8894,0,10950,8629,7002,0
100000,2,1,1,32,0,0,0,-1,-2,-1,38872,23595,36890,35397,0,41537,25400,11945,9657,20810,0,30172,0
50000,1,3,2,34,-1,0,-2,0,0,0,10103,11883,0,8200,8833,10511,8573,10914,0,4500,4272,5977,0
100000,2,1,1,46,0,0,-2,0,-1,-1,35142,50070,0,38487,37535,32900,21304,34194,0,7247,16394,19039,0
220000,2,2,2,32,0,-2,-1,-1,-1,-1,79336,0,71398,81689,61573,69047,67392,0,62014,61832,22917,64018,0
60000,1,1,2,31,0,0,1,1,0,0,7914,12817,13905,8884,11976,10757,4752,5977,382,257,9264,4670,1
150000,2,2,1,31,-1,-1,-1,-1,0,1,41438,54327,50924,42491,56002,45789,17681,37600,28996,16751,11326,475,0
270000,2,2,2,60,-2,1,0,0,0,-1,0,36076,34041,39080,25739,41112,0,59,8216,19608,22023,21065,0
130000,2,2,2,41,-1,-1,-1,0,0,-2,10067,9220,8644,10914,11476,0,7995,3140,5786,6918,5057,0,0
90000,2,2,1,30,0,0,1,2,1,1,21740,20836,20094,20470,20962,19280,2258,14662,783,2587,1333,309,0
220000,1,2,1,30,3,3,2,3,3,0,138485,98810,103155,124829,115697,126521,30028,412,12628,4241,7777,48100,1
120000,2,2,1,53,0,0,1,0,0,-1,29124,29922,26500,25359,35109,28235,24301,6082,136,12059,12979,17947,0
150000,2,3,1,37,0,0,0,0,0,-1,81492,69607,72293,75069,84411,62883,67455,54286,41262,63581,71916,14172,0
60000,1,1,2,36,0,0,0,0,1,2,14131,15230,18576,14647,14117,14122,10666,10849,14205,12505,1143,486,0
230000,2,2,1,40,0,0,0,0,-1,-1,30097,35533,43089,39871,27420,34572,19990,27667,28139,34099,16203,20399,0
80000,2,2,1,42,0,0,0,1,1,0,7596,11397,10753,8904,8502,8932,3723,10677,6778,521,71,1506,0
70000,2,2,2,50,0,-2,1,2,0,0,44546,0,45105,48085,45301,44203,23634,0,1914,5884,23691,36202,0
400000,2,2,2,32,0,1,0,0,0,0,67575,75127,63668,71055,75752,65525,32515,9737,34372,48272,60507,24619,0
80000,1,2,2,31,0,0,0,-1,-1,0,15868,20814,23346,14538,16445,19812,4111,6086,11937,8551,5930,12445,0
110000,2,3,2,60,0,0,0,1,2,3,76040,66381,47161,63204,57383,46577,65660,48823,45329,3957,575,3924,0
50000,2,1,2,42,1,2,-2,0,0,0,12171,14550,0,13971,13856,11905,368,2135,0,11887,6087,8639,1
290000,1,2,2,45,0,1,0,0,0,0,113992,149495,139917,126096,123640,133622,79456,72350,107042,108254,105142,116551,0
290000,1,2,2,50,-1,-2,0,-2,0,-1,68116,0,62214,0,34079,49864,52224,0,49707,0,27082,33420,0
160000,1,2,2,41,0,-2,-1,-1,-1,-2,77204,0,89500,95158,97813,0,27094,0,24298,79432,33828,0,0
200000,1,2,3,47,1,0,0,0,-1,0,159360,171705,144871,155337,156767,129652,37528,102569,140201,72918,94323,26528,1
100000,2,2,1,37,0,0,0,0,0,0,1910,1297,1855,1539,1856,1488,1754,724,126,1004,1733,745,0
210000,2,1,1,31,0,0,0,0,-1,0,59454,44011,69160,64560,60480,43115,31068,33060,36179,21522,44951,14413,0
160000,2,2,1,36,-1,0,0,-2,0,0,116921,116842,109386,0,106750,107543,82808,57621,55191,0,61875,66649,0
220000,1,1,1,36,1,0,0,0,-2,-2,185263,239194,187414,187186,0,0,11238,120548,137112,28460,0,0,0
120000,2,1,2,36,0,0,0,-2,0,0,77117,66544,55976,0,46732,70305,55792,47692,42031,0,31321,27943,0
140000,1,3,1,60,-1,0,-1,0,0,0,70298,59297,66617,71693,65510,72390,63608,51726,38760,65717,39205,37903,0
380000,2,1,2,30,-1,-1,-1,-1,0,0,182785,174782,198737,140300,179680,122472,146353,94058,84815,108221,146507,120754,0
90000,2,2,2,34,0,0,0,0,-1,0,12470,13715,11686,10681,11463,7946,6627,10084,9231,5473,10703,1653,0
80000,2,1,2,39,0,0,0,-1,-2,-1,38718,33114,31293,39059,0,29302,18423,18710,20452,21454,0,15618,1
100000,2,1,2,30,0,0,0,0,-1,0,48945,55490,47547,48269,44119,63884,25447,36531,30922,37592,31548,56145,0
60000,1,3,2,43,-2,2,3,3,1,0,0,21244,22384,22453,16995,22843,0,3092,306,5353,236,4350,1
60000,2,2,2,31,0,0,2,3,2,2,27199,30408,30660,32208,26762,28325,9571,12776,4023,1301,7024,824,0
50000,2,1,2,53,0,0,-1,0,0,-2,35878,34140,28481,34381,34235,0,25495,32730,10426,33064,26871,0,0
100000,1,1,1,38,0,1,1,0,-2,1,55396,49336,60392,47028,0,43325,32496,4728,8340,37339,0,12561,0
70000,2,2,2,38,0,0,-1,0,0,1,30929,32516,36515,21839,34892,38817,26452,17184,7503,18925,31180,2238,0
100000,2,2,1,31,-1,-1,-1,-1,0,-1,55036,53465,55552,53323,53309,54474,39295,29167,42708,38165,41897,44058,1
110000,2,2,1,43,1,0,-2,0,0,0,70840,50470,0,56109,64580,80488,15290,33434,0,39173,28129,15090,0
50000,2,3,1,51,-2,0,1,0,1,2,0,8598,8755,6275,6411,6726,0,5295,1766,2699,1155,84,0
50000,2,2,2,36,2,0,0,-1,-1,0,15212,13773,13179,11736,11532,11158,168,7512,5655,4515,5237,2280,1
90000,2,2,2,43,-2,-2,0,-1,-1,-1,0,0,50842,50930,44354,65435,0,0,30861,33888,42431,39967,0
100000,2,2,2,39,0,-1,0,1,1,1,19999,24304,20810,16483,20012,22512,17525,13956,5271,2299,4048,376,0
390000,2,1,1,49,0,0,0,0,-1,-1,295533,292451,209840,303705,260506,239798,215800,179183,162675,270487,95584,58421,0
120000,1,3,2,36,-2,-1,-1,0,-1,-1,0,25493,41162,19368,26152,33407,0,22188,29067,10617,15540,20322,0
120000,2,1,1,45,-1,0,-1,-1,-1,-1,42424,39358,40955,50953,38418,35366,25064,13346,21858,39848,18510,23717,0
60000,2,2,2,51,0,1,0,-2,0,0,4759,3938,4071,0,3395,4508,1837,659,3105,0,1662,3507,0
150000,2,3,2,37,0,0,2,2,0,1,37829,39863,51305,39381,25736,43311,17056,15826,1627,484,17078,8875,0
270000,2,2,2,39,0,0,-1,-1,-1,-1,108637,158219,137737,128708,111038,127059,74489,49572,134350,44407,60663,118602,0
80000,1,2,2,42,-1,0,0,0,0,-2,18766,19262,25837,24644,19567,0,13778,15284,18418,18537,18823,0,0
240000,2,1,2,37,1,1,1,1,-2,-2,117599,143721,96426,111291,0,0,6687,14638,141,30547,0,0,0
90000,1,2,2,32,0,-2,0,0,0,0,8715,0,7976,9495,7346,7378,5590,0,7405,2663,6342,2216,0
60000,1,1,2,30,0,0,0,0,0,0,28299,37678,30579,40154,29749,30520,14456,16989,21912,13405,19274,5295,1
40000,1,2,2,49,0,0,-2,0,-1,-1,22144,20256,0,15747,14702,20085,12955,13866,0,8587,9565,4512,0
70000,1,4,1,37,8,2,2,2,3,5,34717,28976,26539,28170,20065,22272,1156,2575,3747,3729,421,2570,1
90000,2,1,1,34,0,0,0,0,0,-1,30980,47035,37331,39021,37661,39417,25136,37822,15181,34850,26751,22785,0
340000,2,1,1,41,-1,-2,-1,-1,0,-1,183186,0,182095,146571,169556,159228,99625,0,118474,74295,100896,56552,0
60000,2,2,2,36,0,2,2,0,0,0,6955,7166,7865,9788,8668,8628,6409,1686,213,4633,7833,6294,1
100000,1,2,2,47,2,1,0,0,1,1,62464,48566,42081,58311,51118,45968,4096,10633,13950,3475,10917,1743,0
110000,2,2,1,43,0,0,0,-1,-1,-1,28982,34182,18796,26913,29032,25785,12471,29191,11624,12045,22364,24735,0
180000,2,3,2,39,-1,-1,-1,-1,0,-1,68830,80604,77633,76273,70513,62204,22283,46636,71060,55148,45356,26301,0
70000,1,1,1,39,-2,0,-2,0,1,1,0,50452,0,52448,49614,53450,0,46065,0,39223,870,10766,0
160000,2,2,2,41,0,-2,0,-1,0,-2,43709,0,35639,50073,46018,0,9697,0,29193,18183,23009,0,0
150000,1,3,2,32,0,0,0,0,0,0,75205,71104,62263,53996,55332,47320,60006,55199,34905,38048,18287,7600,0
160000,1,2,1,51,0,0,0,0,-1,-1,77725,68169,82179,70479,74243,72867,62414,38092,51045,44337,45708,63851,0
120000,2,3,3,37,-1,0,-1,0,0,-1,36019,47423,40794,38939,39727,43264,21057,16700,14146,28067,12475,14430,0
160000,2,2,1,44,0,0,1,-2,-1,-1,13943,13311,14535,0,12421,12005,12824,6703,1203,0,3388,7140,0
100000,2,2,1,44,-1,-1,-1,-1,-1,-1,33555,40647,41892,45753,41051,46506,28971,13479,22691,35328,21784,15289,0
60000,2,1,1,41,-1,-1,-1,-1,-1,0,23409,25875,24305,22952,24518,24126,12794,12996,18296,13616,22645,12162,0
80000,2,1,2,38,0,-1,0,0,0,0,44521,29759,37911,37425,34564,37423,34803,21236,30845,20219,9371,32332,0
140000,1,3,1,30,-1,0,0,0,-1,-1,58584,59914,47367,56061,61074,46554,31173,58620,19560,35281,38305,38984,0
120000,2,2,2,33,-1,0,0,0,1,0,8769,8579,10200,12130,9292,7755,368,7335,6677,12030,1292,4525,0
40000,2,1,2,61,0,-1,0,0,0,-1,8491,7872,6726,9012,8450,8587,3823,6756,2679,7420,1422,6624,0
40000,2,3,2,34,-1,-1,-1,-2,-2,-1,10163,8062,8423,0,0,6515,5489,4769,6354,0,0,4773,0
110000,2,2,2,33,0,-1,-1,-2,0,0,44783,62946,55799,0,52657,39954,43719,43700,40871,0,33919,24526,0
50000,1,1,2,30,0,-1,-1,-1,0,0,15399,15895,11245,13993,14245,14708,5157,11937,9774,9116,12966,4107,0
250000,2,1,2,31,1,0,-1,0,-1,-1,91042,87214,86096,65046,63149,78605,11152,51378,21915,38034,29022,24838,0
80000,2,1,2,41,-1,-1,-1,-1,-1,0,15422,19519,14898,15423,19156,14040,9087,4774,10839,2812,18434,12906,0
170000,2,1,1,42,0,-2,0,0,1,0,45877,0,46997,52051,43169,38442,13332,0,40530,38364,6400,26675,0
100000,1,2,2,44,-2,-1,-1,-2,-1,0,0,9330,8108,0,12687,9402,0,6335,5189,0,6776,7743,0
80000,2,1,1,30,2,2,1,0,-2,0,50884,45599,41268,37012,0,45678,9030,490,4454,21159,0,17362,1
240000,2,1,2,35,-1,0,0,2,2,1,120834,110148,108151,125043,125952,107604,77559,42519,101700,991,23804,39650,0
70000,1,3,2,35,0,-2,2,-2,0,0,28518,0,21966,0,20733,20519,6339,0,1828,0,16106,4916,0
190000,1,1,1,36,1,1,0,0,-2,0,86075,85347,82766,84896,0,82918,23480,2740,79635,66437,0,43934,1
50000,2,3,1,30,-1,0,-1,-2,-1,-1,12408,12044,9748,0,9110,9719,5907,9456,7414,0,3455,9278,0
420000,2,2,2,50,-1,-1,0,-1,-1,-1,103003,109999,95042,100918,115913,99719,59758,9946,55901,91274,40667,37583,0
140000,2,1,1,42,-1,-1,-1,-1,-1,-1,70993,67505,56698,56423,53155,36096,50794,28185,49937,26517,44091,11948,0
170000,2,2,2,35,0,0,0,0,0,0,12804,12348,13506,14276,14348,12123,5872,11811,6528,11999,7109,7794,0
80000,1,2,3,42,0,1,1,0,-2,1,61171,57439,58475,39641,0,47820,31933,8155,1174,9244,0,7563,1
80000,1,2,2,43,0,0,-2,-2,-1,-1,24547,26906,0,0,20426,22583,5358,11133,0,0,19174,12392,0
190000,1,1,1,31,1,1,0,0,-2,-2,101675,144213,134288,92007,0,0,15201,8007,97433,39944,0,0,1
210000,2,2,2,30,0,0,0,1,0,-1,89159,77230,66884,61748,72408,73911,86250,61481,2429,1081,39110,46284,0
120000,2,1,2,32,0,0,0,-1,0,-1,72169,58805,58918,42255,51796,60210,17186,50345,17861,38039,32385,54968,0
90000,2,2,2,44,0,-2,1,0,0,0,50720,0,54748,33790,57689,49396,16158,0,9315,27466,52547,29951,0
130000,2,3,1,36,0,0,2,0,0,0,28787,38952,44224,41939,33753,33939,13403,12750,2058,28089,15197,14081,0
160000,1,2,2,41,1,0,0,0,0,0,63592,48671,50938,42970,41149,38292,2366,18016,42073,19871,22199,11425,1
40000,1,1,1,37,0,0,2,3,7,3,9172,10204,13893,11764,9330,11573,7694,2602,2877,1394,150,3860,1
150000,2,4,2,39,2,2,0,0,-1,0,94836,91671,95039,94454,105287,88312,8500,8421,80300,81316,99203,16696,1
170000,2,2,2,34,-1,-1,-1,-1,-1,-1,51449,48232,44020,41539,50051,50061,41990,20717,18110,19749,35549,10465,0
110000,1,1,2,40,0,0,1,0,0,-1,35698,41585,37045,28532,30884,31036,28685,40895,1056,13779,16822,11364,0
80000,1,3,2,32,-2,0,0,0,-1,-1,0,23214,16166,20862,19802,22370,0,16848,10705,18877,16733,11354,0
260000,1,2,2,39,-2,0,0,0,0,0,0,140861,184982,187733,163114,195839,0,66330,140981,119663,119468,116742,1
40000,1,2,2,41,2,-2,1,0,0,0,35463,0,31927,36865,32931,30208,2420,0,314,30601,26189,12245,1
100000,2,3,1,46,0,-2,-1,-1,-1,-1,31159,0,29615,33065,30429,36677,21213,0,19633,10179,17722,23824,0
280000,1,2,1,39,-1,0,0,-1,-1,-1,16212,20066,19600,12317,15626,18159,9421,17732,19289,7202,15045,14995,0
60000,2,2,1,33,1,1,2,1,1,0,15994,12007,9957,13963,11427,10389,1916,69,1444,457,291,9252,0
440000,2,1,1,43,-1,-1,-1,-1,-1,-1,136550,120356,145383,137087,113731,159261,40618,100232,65325,50621,93462,128849,0
120000,1,1,1,47,0,-2,-1,-1,-1,-2,32234,0,33209,23443,31295,0,15977,0,14990,18461,24282,0,0
200000,2,2,2,37,-2,0,-1,0,-1,-1,0,79088,114294,135399,99464,111493,0,42675,54181,106869,95688,93223,0
40000,1,1,2,43,0,0,1,1,0,0,13075,15080,13652,14660,18628,15239,3116,11755,429,1407,12875,10266,0
170000,1,3,1,35,-2,0,0,0,1,2,0,77450,89444,86659,94949,84852,0,70471,72777,42040,924,1205,0
90000,2,4,2,31,0,0,0,0,0,0,54321,57748,54233,41807,59023,49159,23288,41803,37370,30089,31307,12709,0
230000,2,1,2,40,0,0,0,-2,-1,-1,43689,42359,51348,0,46712,51603,24273,14498,27524,0,37153,33165,0
30000,2,1,1,36,0,0,0,0,0,0,7396,7888,5807,5580,9235,6111,6944,5198,4435,4690,2453,4447,0
80000,1,2,2,33,0,0,1,0,0,-2,13889,23660,14103,14733,14843,0,9729,9102,925,10789,5463,0,0
40000,2,1,2,32,-1,-1,-1,0,-1,0,3940,3393,3778,3952,3197,3205,3525,2207,877,2994,2519,1301,0
150000,2,1,2,32,0,0,0,0,1,0,15048,12241,9442,15203,11773,11751,6925,7430,3935,10451,1460,10549,0
80000,2,2,2,38,-1,-1,0,0,0,0,28723,28283,25849,24497,25842,22305,22079,9219,11748,19648,20311,16014,1
140000,2,1,1,41,-1,-1,0,0,0,0,7888,9457,7164,6854,6828,6520,4722,4566,1241,6125,4054,2028,0
210000,1,2,2,36,0,1,0,0,0,-1,11398,12778,10151,13719,9638,11098,5905,48,6726,11330,2856,10698,1
140000,2,1,1,31,-2,-1,-2,-1,-1,-1,0,26243,0,31611,24872,27109,0,17925,0,18518,17708,9082,0
300000,2,2,1,35,0,-1,-1,0,0,-1,76351,68746,74449,67841,63120,75506,57978,41334,22339,66654,45062,59687,0
140000,2,1,1,30,0,0,-2,-2,-1,-1,54592,42030,0,0,49064,50190,15411,25994,0,0,17358,45267,0
110000,2,1,1,33,-1,-2,-1,0,-1,0,19099,0,15585,17350,14900,17010,3234,0,5995,14498,12965,9146,0
180000,1,3,1,63,0,0,-1,-1,-1,-1,111614,82673,88088,106084,68475,69130,50241,73091,45553,28247,30707,45016,1
70000,1,2,1,39,0,1,0,0,0,0,33019,26176,27108,22503,24800,28927,21555,3831,25938,7626,18219,15320,0
30000,1,2,2,38,0,-1,-1,0,0,0,2108,2064,1632,1496,1888,1521,1541,1487,578,1241,857,1445,0
110000,2,1,1,33,1,1,0,0,0,-1,67998,68445,68470,54670,70127,49420,20292,1111,65189,34959,66068,40822,1
120000,2,2,2,34,0,-2,-1,-1,-1,-1,16017,0,17407,17732,17228,12819,12428,0,12415,6548,11841,3396,0
80000,1,3,1,30,0,0,0,1,0,0,14108,13250,12457,10533,11696,11014,8494,10132,7356,3385,7798,3701,1
140000,2,1,2,33,0,0,0,1,2,0,21898,25136,23224,23613,31107,24775,17919,23232,9856,839,7553,14237,0
240000,1,2,1,41,2,2,0,1,-2,1,85926,86480,64146,121911,0,88108,1460,1006,48359,379,0,3505,0
60000,1,2,2,32,0,-2,0,0,1,1,19374,0,13071,21040,14609,13504,13865,0,5825,18033,540,187,0
170000,2,2,2,46,-2,0,0,0,0,0,0,68705,74421,50748,68400,94742,0,63095,34356,28393,55099,55727,0
140000,2,2,1,54,-1,0,0,1,1,0,5880,6120,5278,5411,5295,4588,2616,5833,4604,1728,32,3256,0
30000,2,2,1,52,-1,-1,-1,-1,-1,0,6845,8296,8015,9798,5535,7117,5063,6837,7367,5720,4695,5527,0
60000,2,2,1,36,0,-2,0,-1,0,0,16490,0,15553,17626,14805,16508,12831,0,5904,12073,9308,10976,0
290000,2,1,2,37,0,0,1,0,0,1,19883,17945,17741,16653,15823,16767,15099,10494,621,9632,11773,147,0
40000,2,2,1,35,0,0,-1,-2,-1,0,22457,18135,13552,0,17820,15732,19680,17293,8340,0,6883,10893,0
220000,2,1,2,33,-1,-1,0,0,0,0,158955,177428,184553,140415,170002,177501,70633,102876,134146,70454,85851,58764,0
100000,2,1,2,39,-1,0,0,0,0,0,16068,17324,14094,15544,15912,13330,13819,15204,4634,5130,8812,8536,0
110000,2,2,2,39,0,-2,0,0,0,0,51690,0,60336,58004,57927,42812,38474,0,55745,31935,50637,14246,0
100000,2,1,2,30,0,1,1,0,0,-1,54430,54395,60139,71380,52410,52649,37710,1877,1368,55360,45913,4395,1
190000,2,3,2,48,-1,0,-2,0,0,0,49003,59668,0,44473,44787,33436,37272,28944,0,35151,35169,21863,0
80000,2,2,2,52,0,1,0,0,0,0,8843,9321,8290,9934,8373,8285,6195,338,5993,2422,5678,7632,0
80000,2,2,1,33,1,0,0,0,0,0,29384,26911,29025,35529,23224,18921,3290,22793,5895,22685,11290,4384,0
210000,2,2,1,31,0,-1,0,0,0,0,32221,44971,43474,37838,39799,43701,30335,28384,30349,29420,38585,39738,0
40000,2,2,2,37,0,0,0,0,0,0,16131,9798,12725,15576,12932,16019,11912,526,7426,4121,10678,7146,0
120000,1,3,2,40,1,1,1,1,0,-2,35375,56351,55200,47038,46585,0,7254,1404,1536,9,33052,0,0
80000,1,2,2,42,-1,0,0,0,0,-1,17740,16096,17697,21103,18956,16026,16732,12337,10234,12736,6650,12520,0
80000,1,2,1,35,0,0,0,0,1,-2,33428,41170,29500,34435,41668,0,13224,38373,11017,30347,6458,0,0
90000,2,3,1,37,-2,0,0,0,-2,0,0,39381,23200,32767,0,29243,0,14623,8386,16473,0,13614,0
80000,1,2,2,31,-2,0,0,-2,-2,2,0,9869,11138,0,0,8450,0,7397,10079,0,0,277,1
20000,2,2,2,31,0,0,0,0,0,0,4786,5518,5317,5868,4828,5315,3079,4632,5073,4916,2950,3109,1
200000,1,2,2,30,1,1,1,1,0,0,62354,54165,64660,69456,63694,53346,836,3092,1523,2897,25513,15190,1
340000,2,2,1,30,-2,1,0,0,0,-1,0,108789,108455,111968,140509,136266,0,16,97665,96131,26765,124689,0
150000,2,1,2,45,0,0,0,0,0,-1,48373,53689,49828,42023,54774,58110,16734,49241,45116,36196,20170,27149,0
150000,2,2,1,33,2,1,2,1,1,0,61066,66183,60277,55952,53305,49930,4365,3620,16355,1537,14667,45822,1
150000,1,2,1,33,0,0,0,0,-2,-1,23469,28398,21580,18512,0,21223,3767,6847,9909,8498,0,10764,1
30000,2,2,2,35,0,0,0,-2,0,0,4309,2888,3074,0,3955,3704,4125,2387,1916,0,1837,2751,0
70000,1,2,2,73,-2,0,0,-1,-1,-1,0,33729,29581,32827,34262,33456,0,22533,15643,25668,7461,32204,0
180000,2,1,2,47,0,1,0,0,0,-1,102523,90391,89205,79234,95057,96716,34338,25198,27960,74111,88543,68992,0
290000,2,1,1,40,0,0,-2,-2,-1,-1,133883,146986,0,0,146865,145594,91135,140474,0,0,135779,117442,0
50000,2,2,2,41,0,1,1,2,2,2,5849,4985,5733,4925,4580,6078,5353,68,69,12,175,144,1
160000,1,1,1,39,-1,-1,-1,-1,-1,-2,43660,35944,35212,35802,29379,0,29185,23476,7643,23136,19552,0,0
50000,2,1,1,32,-1,-1,-1,0,0,0,947,1084,762,1048,997,1188,795,858,621,170,733,878,0
110000,2,2,2,41,1,0,3,2,0,-1,25635,26739,30281,25515,32787,28408,4956,14019,10667,1154,31776,11539,0
150000,1,1,1,34,1,2,2,3,1,0,100585,91231,71727,68167,51739,80263,4331,732,18314,12699,6575,59117,1
670000,1,4,1,38,1,1,1,0,-1,-1,501267,442015,436916,490192,522942,423172,28461,57851,80789,317273,216490,150880,0
230000,1,2,2,47,-1,-1,-1,-1,-1,-1,15986,16610,16229,17223,19912,17628,14342,16570,6868,14314,16191,16246,0
110000,2,3,2,44,-1,0,-1,0,0,1,35655,35578,32570,25378,36208,30223,34105,13022,21441,23721,18788,3137,0
90000,2,1,1,41,0,1,0,1,2,1,8262,8514,5997,6836,7066,4991,6343,10,1347,35,59,314,0
130000,1,1,1,39,0,0,-2,0,0,0,63371,43582,0,48652,52379,54898,32846,38148,0,38695,35204,21761,1
150000,1,1,1,51,1,0,-1,0,-1,-1,79707,123929,99542,124036,103046,127874,6043,56767,56061,32568,81294,72804,0
140000,1,1,2,34,-2,0,-1,0,-1,0,0,32266,39869,25381,35108,29363,0,20445,16041,17248,18559,24930,0
130000,1,1,1,37,0,0,0,0,0,-1,73442,92375,71866,75775,52751,63780,5360,61562,25586,63793,43743,31024,1
50000,1,1,1,35,-1,-1,0,0,0,0,30447,33707,20401,35018,30018,25774,13424,29739,10244,23837,4428,12055,0
150000,2,3,2,35,0,1,0,0,0,0,4617,4267,4804,3601,3111,3706,3739,199,1422,3078,2058,1795,1
20000,2,3,1,37,0,0,0,0,2,2,3848,4126,4298,3850,3349,2789,3321,1979,1535,1297,408,223,0
170000,2,1,2,59,-1,-1,0,-1,-1,-1,63343,59755,49674,62740,62512,46036,47952,55846,7696,15880,40034,35666,0
180000,2,2,2,32,0,0,-2,0,0,0,14197,14751,0,15517,15082,14701,4036,11834,0,10361,12221,4661,0
50000,1,1,2,36,0,-1,-1,0,0,0,17300,14216,15842,16798,14960,14520,10816,9313,9883,2502,13529,2445,0
70000,2,2,2,37,0,0,1,0,0,0,13325,14226,14888,10587,13549,16858,10125,11875,2113,10015,13268,7539,0
70000,1,2,2,58,-2,0,1,-2,1,-2,0,21848,18705,0,22127,0,0,17048,621,0,368,0,0
30000,2,3,1,42,1,-2,1,1,1,1,7944,0,10663,7935,7443,7082,692,0,1618,122,1677,1325,1
30000,2,2,2,45,0,0,0,-1,-1,0,8197,5732,6813,7499,6704,7338,5321,3832,3473,3028,5704,3942,0
40000,1,2,2,34,0,0,0,0,0,0,7717,8140,6171,6569,7584,7784,6298,6199,5678,4760,2125,6124,1
40000,2,2,1,40,1,1,1,1,-2,1,9996,11240,11637,10310,0,12091,189,419,1818,1789,0,45,1
120000,2,2,2,51,-1,0,-2,0,1,2,22956,23917,0,20873,20314,17305,10314,7171,0,9083,3787,594,0
50000,2,2,1,34,-1,0,0,0,-2,0,11174,7968,8850,8971,0,6940,7821,3977,7209,6885,0,4486,0
140000,2,1,2,37,0,0,-1,-1,-1,-1,16391,18014,16186,19254,14678,20096,3655,8819,14568,6298,10703,4291,0
190000,1,2,3,38,2,1,0,0,0,-1,84011,77142,87542,85884,104904,67869,5037,6613,34581,49157,65931,38564,0
130000,1,2,2,42,1,0,0,0,-1,0,38237,36731,30417,25856,37526,32548,3742,18748,16516,10396,25521,11457,0
200000,2,2,1,38,-1,0,0,0,0,0,48539,67188,49174,53576,47068,38560,26977,38249,27166,44794,45445,29422,0
50000,2,2,2,36,0,0,0,0,0,0,38330,31378,22536,27458,33331,33790,26428,20193,22126,21167,32284,12181,1
110000,1,1,1,36,-1,0,0,0,0,0,16709,18179,17696,17843,14641,19863,14306,8454,5000,7450,6396,18391,0
60000,1,2,2,31,-2,0,0,0,-1,-1,0,18647,25109,23978,19826,21702,0,15517,13852,5948,18630,13040,0
100000,1,3,2,32,0,0,0,0,-2,-1,35179,24789,26540,16954,0,27623,25783,10491,25916,16547,0,21032,0
180000,1,3,2,43,2,2,2,1,-2,2,80182,73887,93457,74594,0,66959,7778,9504,829,25238,0,2368,1
60000,2,1,2,38,0,0,0,0,0,-1,14099,12498,13441,13584,14676,15122,13013,12247,8492,6047,8721,5852,0
60000,1,3,1,33,-2,0,0,0,0,0,0,16052,18470,20851,18487,19885,0,12922,12189,12218,17442,16369,0
60000,2,3,2,48,0,0,1,1,-2,0,18808,14868,17412,17911,0,16560,13450,6377,4298,420,0,10999,0
40000,1,3,2,34,-1,-1,-1,-1,-1,-2,6458,5947,7401,6149,6701,0,1875,4520,1936,2465,4194,0,0
90000,1,1,1,38,0,0,0,-2,0,-2,26930,28581,35077,0,25372,0,26009,20750,18131,0,20583,0,0
60000,2,2,1,30,0,0,1,1,-2,0,21195,16348,15669,19582,0,16180,14262,10641,389,50,0,9480,0
110000,2,1,2,39,-1,0,0,-2,-1,-1,43629,39165,34827,0,45682,39718,34821,21057,25613,0,20834,22613,1
110000,2,1,1,38,0,0,0,0,-1,-1,39855,32540,32304,30894,46197,31723,35928,24467,21175,11858,14448,25012,0
110000,2,2,2,33,-1,0,0,-2,1,1,23987,27299,23318,0,36472,21718,21930,22816,16665,0,1206,2955,0
230000,2,1,1,47,-1,-1,-1,-1,-2,0,81460,106658,114541,91590,0,77577,49245,23334,71175,43568,0,75301,0
240000,2,2,2,32,-2,0,0,0,0,0,0,9981,11431,11667,9224,10748,0,7111,8284,6519,6684,6357,0
200000,2,3,2,33,-1,-1,-1,-1,-2,-1,40543,38041,39450,32811,0,36532,24541,16636,27590,14293,0,30022,0
40000,1,1,2,31,0,0,0,0,0,1,27923,29928,17334,26160,22569,22790,21297,24124,11261,14622,11030,1002,0
180000,2,2,1,38,2,0,-2,0,0,-2,45315,42118,0,37397,33660,0,5149,37419,0,28114,12355,0,1
140000,1,2,2,32,-1,-1,-1,-1,-1,-1,59539,61547,56494,67459,51247,50980,33152,16098,17485,62426,31625,33900,0
80000,1,3,1,33,-1,-1,0,-1,0,-2,42616,49430,39066,45408,38793,0,23148,28977,14689,26761,32028,0,0
290000,1,3,2,32,1,-2,-2,0,-1,-1,183857,0,0,158913,184331,135483,4775,0,0,115735,155253,48899,0
100000,2,1,1,41,-1,-1,0,0,0,-1,20933,21398,20329,16410,18452,16418,9404,20052,15251,14336,16242,8566,0
130000,2,2,2,32,0,0,0,-1,0,-1,40113,36779,29641,27350,31575,28302,8579,22063,18195,16991,24654,20468,1
50000,2,2,1,37,0,0,0,0,0,1,9457,12781,11135,7306,8165,8717,4061,5600,9410,6622,7558,189,1
